acc;dropout;epoch;l1;l2;l3;l4;l5;l6;l7
0.079069767;0;0;0.5;0.5;;;;;
0.093023256;0;0;0.5;0.5;0.5;0.5;0.5;;
0.111627907;0;0;0.5;0.5;0.5;0.5;0.5;0.5;0.5
0.479069765917;0.0;100.0;0.5;0.5
0.506976743632;0.0;100.0;0.5;5.0
0.469767440474;0.0;100.0;5.0;0.5
0.506976742661;0.0;100.0;5.0;5.0
0.479069768135;0.5;100.0;0.5;0.5
0.483720929817;0.5;100.0;0.5;5.0
0.474418605344;0.5;100.0;5.0;0.5
0.5069767428;0.5;100.0;5.0;5.0
0.497674416941;0.0;100.0;0.5;0.5;0.5;0.5;0.5
0.525581394933;0.0;100.0;0.5;0.5;0.5;0.5;5.0
0.520930231033;0.0;100.0;0.5;0.5;0.5;5.0;0.5
0.544186046096;0.0;100.0;0.5;0.5;0.5;5.0;5.0
0.493023255398;0.0;100.0;0.5;0.5;5.0;0.5;0.5
0.483720929955;0.0;100.0;0.5;0.5;5.0;0.5;5.0
0.534883720376;0.0;100.0;0.5;0.5;5.0;5.0;0.5
0.483720929817;0.0;100.0;0.5;0.5;5.0;5.0;5.0
0.497674416941;0.0;100.0;0.5;5.0;0.5;0.5;0.5
0.493023254428;0.0;100.0;0.5;5.0;0.5;0.5;5.0
0.493023254428;0.0;100.0;0.5;5.0;0.5;5.0;0.5
0.516279069352;0.0;100.0;0.5;5.0;0.5;5.0;5.0
0.441860464978;0.0;100.0;0.5;5.0;5.0;0.5;0.5
0.50697674377;0.0;100.0;0.5;5.0;5.0;0.5;5.0
0.520930232004;0.0;100.0;0.5;5.0;5.0;5.0;0.5
0.530232556615;0.0;100.0;0.5;5.0;5.0;5.0;5.0
0.479069768135;0.0;100.0;5.0;0.5;0.5;0.5;0.5
0.520930232142;0.0;100.0;5.0;0.5;0.5;0.5;5.0
0.525581393824;0.0;100.0;5.0;0.5;0.5;5.0;0.5
0.474418603265;0.0;100.0;5.0;0.5;0.5;5.0;5.0
0.4465116286;0.0;100.0;5.0;0.5;5.0;0.5;0.5
0.49767441708;0.0;100.0;5.0;0.5;5.0;0.5;5.0
0.520930232142;0.0;100.0;5.0;0.5;5.0;5.0;0.5
0.50232558098;0.0;100.0;5.0;0.5;5.0;5.0;5.0
0.539534882196;0.0;100.0;5.0;5.0;0.5;0.5;0.5
0.530232558694;0.0;100.0;5.0;5.0;0.5;0.5;5.0
0.483720930926;0.0;100.0;5.0;5.0;0.5;5.0;0.5
0.506976742661;0.0;100.0;5.0;5.0;0.5;5.0;5.0
0.479069766056;0.0;100.0;5.0;5.0;5.0;0.5;0.5
0.497674418189;0.0;100.0;5.0;5.0;5.0;0.5;5.0
0.520930232004;0.0;100.0;5.0;5.0;5.0;5.0;0.5
0.56279069712;0.0;100.0;5.0;5.0;5.0;5.0;5.0
0.469767440474;0.5;100.0;0.5;0.5;0.5;0.5;0.5
0.479069765917;0.5;100.0;0.5;0.5;0.5;0.5;5.0
0.502325580009;0.5;100.0;0.5;0.5;0.5;5.0;0.5
0.437209300801;0.5;100.0;0.5;0.5;0.5;5.0;5.0
0.493023254428;0.5;100.0;0.5;0.5;5.0;0.5;0.5
0.51162790767;0.5;100.0;0.5;0.5;5.0;0.5;5.0
0.530232557724;0.5;100.0;0.5;0.5;5.0;5.0;0.5
0.493023254428;0.5;100.0;0.5;0.5;5.0;5.0;5.0
0.525581395903;0.5;100.0;0.5;5.0;0.5;0.5;0.5
0.530232556615;0.5;100.0;0.5;5.0;0.5;0.5;5.0
0.49767441708;0.5;100.0;0.5;5.0;0.5;5.0;0.5
0.506976744741;0.5;100.0;0.5;5.0;0.5;5.0;5.0
0.493023255398;0.5;100.0;0.5;5.0;5.0;0.5;0.5
0.525581395903;0.5;100.0;0.5;5.0;5.0;0.5;5.0
0.460465114754;0.5;100.0;0.5;5.0;5.0;5.0;0.5
0.520930231172;0.5;100.0;0.5;5.0;5.0;5.0;5.0
0.50232558098;0.5;100.0;5.0;0.5;0.5;0.5;0.5
0.520930232004;0.5;100.0;5.0;0.5;0.5;0.5;5.0
0.50232558098;0.5;100.0;5.0;0.5;0.5;5.0;0.5
0.50697674377;0.5;100.0;5.0;0.5;0.5;5.0;5.0
0.516279068104;0.5;100.0;5.0;0.5;5.0;0.5;0.5
0.516279070322;0.5;100.0;5.0;0.5;5.0;0.5;5.0
0.469767440336;0.5;100.0;5.0;0.5;5.0;5.0;0.5
0.469767440336;0.5;100.0;0.5;0.5
0.474418605206;0.5;100.0;0.5;5.0
0.460465114893;0.5;100.0;5.0;0.5
0.493023255398;0.5;100.0;5.0;5.0
0.493023255398;0.5;100.0;0.5;0.5;0.5;0.5;0.5
0.506976744879;0.5;100.0;0.5;0.5;0.5;0.5;5.0
0.511627905591;0.5;100.0;0.5;0.5;0.5;5.0;0.5
0.511627906422;0.5;100.0;0.5;0.5;0.5;5.0;5.0
0.50232558195;0.5;100.0;0.5;0.5;5.0;0.5;0.5
0.502325579871;0.5;100.0;0.5;0.5;5.0;0.5;5.0
0.525581395903;0.5;100.0;0.5;0.5;5.0;5.0;0.5
0.474418603126;0.5;100.0;0.5;0.5;5.0;5.0;5.0
0.502325579871;0.5;100.0;0.5;5.0;0.5;0.5;0.5
0.493023254428;0.5;100.0;0.5;5.0;0.5;0.5;5.0
0.404651162513;0.5;100.0;0.5;5.0;0.5;5.0;0.5
0.49767441708;0.5;100.0;0.5;5.0;0.5;5.0;5.0
0.530232556615;0.5;100.0;0.5;5.0;5.0;0.5;0.5
0.520930231033;0.5;100.0;0.5;5.0;5.0;0.5;5.0
0.530232557724;0.5;100.0;0.5;5.0;5.0;5.0;0.5
0.455813951964;0.5;100.0;0.5;5.0;5.0;5.0;5.0
0.50232558098;0.5;100.0;5.0;0.5;0.5;0.5;0.5
